source_id,ra,dec,pmra,pmdec,parallax,radial_velocity,ref_epoch,phot_g_mean_mag,bp_rp,ruwe,duplicated_source
31664324267896320,42.24790473118531,13.14970835712246,13.758206939205433,-4.485335952087588,0.7892782709450076,91.90855,2016.0,14.458935,0.97415066,1.0580872,False
31856463924913920,41.861646868395944,13.248177143650556,3.301507890700457,-5.626667422964195,0.8034809862819143,-34.58199,2016.0,14.507982,0.9820328,1.1865028,False
31818668212723456,41.79706216069992,12.957179394371144,1.200980066168884,-7.402188453587974,0.8396981856861317,-39.252407,2016.0,14.520427,0.93740845,1.0428212,False
31647419276664832,42.347897575680435,13.013493618060698,-25.107845295993606,-11.059541345280694,3.5926192958684062,-102.38266,2016.0,14.535722,1.8190441,1.4608359,False
31626219318159232,41.92818415264264,12.834606835440049,35.39146514192647,-33.64263271646276,2.8736507094018604,5.398271,2016.0,14.582752,1.5462093,1.1286669,False
31850519690177408,41.83633703134635,13.222212550808393,-0.4054054474322304,-14.909492280881885,1.493510100452712,1.3446108,2016.0,14.584666,0.98611736,1.5084162,False
31658620551332224,42.117749113122,13.032299176472527,10.064304097850105,-8.45540957587286,1.4392793026577027,31.860792,2016.0,14.596648,1.2533159,1.0140065,False
31661712927784192,42.13016002337417,13.054182855673794,2.286090822204503,-0.6081764678850626,0.648246215046704,41.83647,2016.0,14.609937,0.85300064,1.0537165,False
31868833430723200,41.88457304278272,13.302914222517584,36.74750324295732,24.59458677053639,2.3849606552534492,28.091637,2016.0,14.683389,1.3662663,1.150098,False
31848767343526528,41.82547336190359,13.13220270466352,4.95673983652561,-10.005592239497204,0.6682601012123426,-76.2099,2016.0,14.691996,1.0515909,1.072285,False
31948960340693632,42.15300519452054,13.345410102028156,2.3820401659540025,-7.255021694570144,0.6272562592544849,,2016.0,14.696329,0.87018776,0.99837434,False
31638039068054912,42.25498487890351,12.859590135913718,-5.253747117195551,-11.212781870964294,1.0041196963711199,-17.676033,2016.0,14.702149,0.9499464,1.0666935,False
31755205775935872,42.33510208391054,13.17332835227809,-2.6368240158798035,-4.605209157408298,0.6575075873532059,,2016.0,14.793028,0.86024857,0.9412678,False
31658861069499904,42.1676183446707,13.038400885469798,13.977874205710435,-5.325980989643495,1.9428630091031045,18.870548,2016.0,14.823173,1.3603802,1.0719728,False
31852787432941056,42.00376834362663,13.223204155363876,2.1179588862335432,0.5469248933219009,0.6929066915169718,,2016.0,14.82465,0.85630226,0.9717718,False
31656421528079104,41.951180811173664,13.025523283890422,-3.72619994037076,1.750866928961953,0.924136053444128,,2016.0,14.824704,0.96045685,1.0940368,False
31653638389275904,41.92899911663185,12.9424280336092,4.569715017067459,-6.0466680486044995,0.1424349863273407,,2016.0,14.842884,1.0609789,1.0540465,False
31661403690134912,42.2729731077472,13.1418065519425,1.7823053066666974,-5.00739100235509,0.5377493908839421,,2016.0,14.9366045,1.1824102,1.0415206,False
31855639291191936,41.97884506359846,13.226329783192277,8.107520425104747,-11.841325943202698,0.5894854326419635,,2016.0,14.957092,0.9151602,1.0474734,False
31852478195296000,42.03881535656349,13.205326626131697,12.293576871100903,-3.05025659255787,3.8308640215081677,-20.792479,2016.0,14.959827,1.7654533,1.0301358,False
31844678534688000,41.957622481502135,13.080544721116619,10.396896901068493,-20.49701609464604,3.144884106352905,4.8050237,2016.0,14.978952,1.7483873,1.011951,False
31742286514371840,42.39865240633821,13.108042258057138,-3.4282685740053784,-3.232825495962603,1.0064592075947394,,2016.0,15.011384,0.9445076,1.1246887,False
31857735235227392,42.00179271464951,13.30738497448888,2.400706897403246,-11.165592107288848,0.7677682738004646,,2016.0,15.0135765,1.0217361,0.92840624,False
31656662046246656,42.00278565224872,13.033295867899529,17.739134196609157,-16.075980137536266,1.240047320787768,,2016.0,15.029251,1.109868,1.0046811,False
